"C:\Program Files\Java\jdk-10.0.2\bin\java.exe" "-javaagent:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.1\lib\idea_rt.jar=49996:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.1\bin" -Dfile.encoding=UTF-8 -classpath "C:\Users\perni\OneDrive\Documents\DataIng\2. Klasse\Vår\Kjemi\Assignment\out\production\Assignment" Element
La: 3.5939955277404647


Difference between stated density and calculated:
La: 3.5939955277404647

Distance between atoms in La 4.003718759582245E-8

Calculated density: Ce: 8.480625013791002E-6
Emperical density: Ce: 5.283040453184769E-6


Difference between stated density and empirical:
Ce: 6.1449947169595465


Difference between stated density and calculated:
Ce: 6.144991519374986

Distance between atoms in Ce 3.3579306436575886E-8

Calculated density: Pr: 2.2323138666183915E-6
Emperical density: Pr: 5.3128913133776544E-6


Difference between stated density and empirical:
Pr: 6.769994687108686


Difference between stated density and calculated:
Pr: 6.769997767686133

Distance between atoms in Pr 3.257355256453181E-8

Calculated density: Nd: 3.9390858246573115E-6
Emperical density: Nd: 5.438534892284758E-6


Difference between stated density and empirical:
Nd: 6.772994561465107


Difference between stated density and calculated:
Nd: 6.772996060914175

Distance between atoms in Nd 3.2823482239422045E-8

Calculated density: Pm: 4.018072880252723E-6
Emperical density: Pm: 5.467190511517539E-6


Difference between stated density and empirical:
Pm: 7.006994532809488


Difference between stated density and calculated:
Pm: 7.006995981927119

Distance between atoms in Pm 3.251085583951886E-8

Calculated density: Sm: 2.662642357853627E-6
Emperical density: Sm: 5.6692880366329465E-6


Difference between stated density and empirical:
Sm: 7.259994330711963


Difference between stated density and calculated:
Sm: 7.259997337357642

Distance between atoms in Sm 3.2519835459606185E-8

Calculated density: Eu: 2.9431755538198633E-6
Emperical density: Eu: 5.729766475118974E-6


Difference between stated density and empirical:
Eu: 7.519994270233524


Difference between stated density and calculated:
Eu: 7.519997056824446

Distance between atoms in Eu 3.2254531103430207E-8

Calculated density: Gd: 2.967797616728909E-6
Emperical density: Gd: 6.4370151237655715E-6


Difference between stated density and empirical:
Gd: 5.242993562984877


Difference between stated density and calculated:
Gd: 5.242997032202384

Distance between atoms in Gd 3.6791997948385156E-8

Calculated density: Tb: 3.3308638126567764E-6
Emperical density: Tb: 7.079299473547493E-6


Difference between stated density and empirical:
Tb: 7.894992920700526


Difference between stated density and calculated:
Tb: 7.894996669136187

Distance between atoms in Tb 3.2212918660884545E-8

Calculated density: Dy: 3.2731070912043023E-6
Emperical density: Dy: 7.23853385490836E-6


Difference between stated density and empirical:
Dy: 8.228992761466145


Difference between stated density and calculated:
Dy: 8.228996726892907

Distance between atoms in Dy 3.200750891671518E-8

Calculated density: Ho: 3.4110377218491543E-6
Emperical density: Ho: 7.3467911400011835E-6


Difference between stated density and empirical:
Ho: 8.54999265320886


Difference between stated density and calculated:
Ho: 8.549996588962278

Distance between atoms in Ho 3.1758590460812726E-8

Calculated density: Er: 3.4591991787971504E-6
Emperical density: Er: 7.450522671003799E-6


Difference between stated density and empirical:
Er: 8.794992549477328


Difference between stated density and calculated:
Er: 8.79499654080082

Distance between atoms in Er 3.1608289295586894E-8

Calculated density: Tm: 3.686124901463946E-6
Emperical density: Tm: 7.525144159703754E-6


Difference between stated density and empirical:
Tm: 9.065992474855841


Difference between stated density and calculated:
Tm: 9.065996313875099

Distance between atoms in Tm 3.139427049303798E-8

Calculated density: Yb: 3.7757129873602926E-6
Emperical density: Yb: 7.708036296943647E-6


Difference between stated density and empirical:
Yb: 9.320992291963703


Difference between stated density and calculated:
Yb: 9.320996224287013

Distance between atoms in Yb 3.135531059176076E-8

Calculated density: Lu: 4.0877877191606365E-6
Emperical density: Lu: 7.79387417225693E-6


Difference between stated density and empirical:
Lu: 6.964992206125828


Difference between stated density and calculated:
Lu: 6.964995912212281

Distance between atoms in Lu 3.468125318388558E-8

Calculated density: Hf: 4.735166727789826E-6
Emperical density: Hf: 1.1442744100891841E-5


Difference between stated density and empirical:
Hf: 9.839988557255898


Difference between stated density and calculated:
Hf: 9.839995264833272

Distance between atoms in Hf 3.111401365538023E-8

Calculated density: Ta: 5.39976613633087E-6
Emperical density: Ta: 1.4169708996891042E-5


Difference between stated density and empirical:
Ta: 13.309985830291003


Difference between stated density and calculated:
Ta: 13.309994600233864

Distance between atoms in Ta 2.8262350102267126E-8

Calculated density: W: 6.104912940184096E-6
Emperical density: W: 1.7838161705846085E-5


Difference between stated density and empirical:
W: 16.653982161838293


Difference between stated density and calculated:
W: 16.65399389508706

Distance between atoms in W 2.6366769667378725E-8

Calculated density: Re: 6.690119050642203E-6
Emperical density: Re: 1.8067833859663195E-5


Difference between stated density and empirical:
Re: 19.24998193216614


Difference between stated density and calculated:
Re: 19.24999330988095

Distance between atoms in Re 2.5231216974680725E-8

Calculated density: Os: 7.172576903489526E-6
Emperical density: Os: 2.0670945487736403E-5


Difference between stated density and empirical:
Os: 21.01997932905451


Difference between stated density and calculated:
Os: 21.019992827423096

Distance between atoms in Os 2.4677351132759824E-8

Calculated density: Ir: 7.868386238758963E-6
Emperical density: Ir: 1.865098960298421E-5


Difference between stated density and empirical:
Ir: 22.609981349010397


Difference between stated density and calculated:
Ir: 22.60999213161376

Distance between atoms in Ir 2.4168341719050505E-8

Calculated density: Pt: 8.398464407667116E-6
Emperical density: Pt: 1.892859502422238E-5


Difference between stated density and empirical:
Pt: 22.649981071404973


Difference between stated density and calculated:
Pt: 22.64999160153559

Distance between atoms in Pt 2.427335484219164E-8

Calculated density: Au: 8.925982142026063E-6
Emperical density: Au: 1.9111837889656946E-5


Difference between stated density and empirical:
Au: 21.45998088816211


Difference between stated density and calculated:
Au: 21.459991074017857

Distance between atoms in Au 2.4793470689635316E-8

Calculated density: Hg: 9.577062858388362E-6
Emperical density: Hg: 1.4188840015468126E-5


Difference between stated density and empirical:
Hg: 19.281985811159984


Difference between stated density and calculated:
Hg: 19.28199042293714

Distance between atoms in Hg 2.5850493694517818E-8

Calculated density: Tl: 1.2852363576765733E-5
Emperical density: Tl: 7.113707351020653E-6


Difference between stated density and empirical:
Tl: 13.533592886292649


Difference between stated density and calculated:
Tl: 13.533587147636423

Distance between atoms in Tl 2.9270297154974986E-8

Calculated density: Pb: 1.3543751577914703E-5
Emperical density: Pb: 8.481714045432283E-6


Difference between stated density and empirical:
Pb: 11.849991518285954


Difference between stated density and calculated:
Pb: 11.849986456248422

Distance between atoms in Pb 3.0735497076649E-8

Calculated density: Bi: 1.7061170944458548E-5
Emperical density: Bi: 1.2180272339839426E-5


Difference between stated density and empirical:
Bi: 11.341987819727661


Difference between stated density and calculated:
Bi: 11.341982938829057

Distance between atoms in Bi 3.127675911517528E-8

Calculated density: Po: 2.0279459293526063E-5
Emperical density: Po: 7.274394905862252E-6


Difference between stated density and empirical:
Po: 9.806992725605095


Difference between stated density and calculated:
Po: 9.806979720540706

Distance between atoms in Po 3.283117890122987E-8

Calculated density: At: 2.4474820907001782E-5
Emperical density: At: -1.0


Difference between stated density and empirical:
At: -1.0


Difference between stated density and calculated:
At: 9.319975525179093

Distance between atoms in At -1.0

Calculated density: Rn: 3.067048382500066E-5
Emperical density: Rn: -1.0


Difference between stated density and empirical:
Rn: -1.0


Difference between stated density and calculated:
Rn: 6.999969329516175

Distance between atoms in Rn -1.0

Calculated density: Fr: -1.0
Emperical density: Fr: -1.0


Difference between stated density and empirical:
Fr: -1.0


Difference between stated density and calculated:
Fr: -1.0

Distance between atoms in Fr -1.0

Calculated density: Ra: -1.0
Emperical density: Ra: 5.428807597635682E-6


Difference between stated density and empirical:
Ra: 1.8699945711924024


Difference between stated density and calculated:
Ra: -1.0

Distance between atoms in Ra 5.854709922720007E-8

Calculated density: Ac: -1.0
Emperical density: Ac: 7.308586877430889E-6


Difference between stated density and empirical:
Ac: 5.499992691413123


Difference between stated density and calculated:
Ac: -1.0

Distance between atoms in Ac 4.0923317112849624E-8

Calculated density: Th: -1.0
Emperical density: Th: 9.457434546472434E-6


Difference between stated density and empirical:
Th: 10.069990542565455


Difference between stated density and calculated:
Th: -1.0

Distance between atoms in Th 3.364855665698447E-8

Calculated density: Pa: -1.0
Emperical density: Pa: 9.498459516628476E-6


Difference between stated density and empirical:
Pa: 11.719990501540485


Difference between stated density and calculated:
Pa: -1.0

Distance between atoms in Pa 3.20351678476901E-8

Calculated density: U: -1.0
Emperical density: U: 1.0557123222235578E-5


Difference between stated density and empirical:
U: 15.369989442876777


Difference between stated density and calculated:
U: -1.0

Distance between atoms in U 2.9474148503153754E-8

Calculated density: Np: -1.0
Emperical density: Np: 1.060295539136367E-5


Difference between stated density and empirical:
Np: 18.949989397044607


Difference between stated density and calculated:
Np: -1.0

Distance between atoms in Np 2.7526855299409867E-8

Calculated density: Pu: -1.0
Emperical density: Pu: 1.0824392164570655E-5


Difference between stated density and empirical:
Pu: 20.449989175607836


Difference between stated density and calculated:
Pu: -1.0

Distance between atoms in Pu 2.7022203606422823E-8

Calculated density: Am: -1.0
Emperical density: Am: 1.086893698829317E-5


Difference between stated density and empirical:
Am: 19.81598913106301


Difference between stated density and calculated:
Am: -1.0

Distance between atoms in Am 2.7344776984639325E-8

Calculated density: Cm: -1.0
Emperical density: Cm: -1.0


Difference between stated density and empirical:
Cm: -1.0


Difference between stated density and calculated:
Cm: -1.0

Distance between atoms in Cm -1.0

Calculated density: Bk: -1.0
Emperical density: Bk: -1.0


Difference between stated density and empirical:
Bk: -1.0


Difference between stated density and calculated:
Bk: -1.0

Distance between atoms in Bk -1.0

Calculated density: Cf: -1.0
Emperical density: Cf: -1.0


Difference between stated density and empirical:
Cf: -1.0


Difference between stated density and calculated:
Cf: -1.0

Distance between atoms in Cf -1.0

Calculated density: Es: -1.0
Emperical density: Es: -1.0


Difference between stated density and empirical:
Es: -1.0


Difference between stated density and calculated:
Es: -1.0

Distance between atoms in Es -1.0

Calculated density: Fm: -1.0
Emperical density: Fm: -1.0


Difference between stated density and empirical:
Fm: -1.0


Difference between stated density and calculated:
Fm: -1.0

Distance between atoms in Fm -1.0

Calculated density: Md: -1.0
Emperical density: Md: -1.0


Difference between stated density and empirical:
Md: -1.0


Difference between stated density and calculated:
Md: -1.0

Distance between atoms in Md -1.0

Calculated density: No: -1.0
Emperical density: No: -1.0


Difference between stated density and empirical:
No: -1.0


Difference between stated density and calculated:
No: -1.0

Distance between atoms in No -1.0

Calculated density: Lr: -1.0
Emperical density: Lr: -1.0


Difference between stated density and empirical:
Lr: -1.0


Difference between stated density and calculated:
Lr: -1.0

Distance between atoms in Lr -1.0

Calculated density: Rf: -1.0
Emperical density: Rf: -1.0


Difference between stated density and empirical:
Rf: -1.0


Difference between stated density and calculated:
Rf: -1.0

Distance between atoms in Rf -1.0

Calculated density: Db: -1.0
Emperical density: Db: -1.0


Difference between stated density and empirical:
Db: -1.0


Difference between stated density and calculated:
Db: -1.0

Distance between atoms in Db -1.0

Calculated density: Sg: -1.0
Emperical density: Sg: -1.0


Difference between stated density and empirical:
Sg: -1.0


Difference between stated density and calculated:
Sg: -1.0

Distance between atoms in Sg -1.0

Calculated density: Bh: -1.0
Emperical density: Bh: -1.0


Difference between stated density and empirical:
Bh: -1.0


Difference between stated density and calculated:
Bh: -1.0

Distance between atoms in Bh -1.0

Calculated density: Hs: -1.0
Emperical density: Hs: -1.0


Difference between stated density and empirical:
Hs: -1.0


Difference between stated density and calculated:
Hs: -1.0

Distance between atoms in Hs -1.0

Calculated density: Mt: -1.0
Emperical density: Mt: -1.0


Difference between stated density and empirical:
Mt: -1.0


Difference between stated density and calculated:
Mt: -1.0

Distance between atoms in Mt -1.0

Calculated density: Ds: -1.0
Emperical density: Ds: -1.0


Difference between stated density and empirical:
Ds: -1.0


Difference between stated density and calculated:
Ds: -1.0

Distance between atoms in Ds -1.0

Calculated density: Rg: -1.0
Emperical density: Rg: -1.0


Difference between stated density and empirical:
Rg: -1.0


Difference between stated density and calculated:
Rg: -1.0

Distance between atoms in Rg -1.0

Calculated density: Cn: -1.0
Emperical density: Cn: -1.0


Difference between stated density and empirical:
Cn: -1.0


Difference between stated density and calculated:
Cn: -1.0

Distance between atoms in Cn -1.0

Calculated density: Nh: -1.0
Emperical density: Nh: -1.0


Difference between stated density and empirical:
Nh: -1.0


Difference between stated density and calculated:
Nh: -1.0

Distance between atoms in Nh -1.0

Calculated density: Fl: -1.0
Emperical density: Fl: -1.0


Difference between stated density and empirical:
Fl: -1.0


Difference between stated density and calculated:
Fl: -1.0

Distance between atoms in Fl -1.0

Calculated density: Mc: -1.0
Emperical density: Mc: -1.0


Difference between stated density and empirical:
Mc: -1.0


Difference between stated density and calculated:
Mc: -1.0

Distance between atoms in Mc -1.0

Calculated density: Lv: -1.0
Emperical density: Lv: -1.0


Difference between stated density and empirical:
Lv: -1.0


Difference between stated density and calculated:
Lv: -1.0

Distance between atoms in Lv -1.0

Calculated density: Ts: -1.0
Emperical density: Ts: -1.0


Difference between stated density and empirical:
Ts: -1.0


Difference between stated density and calculated:
Ts: -1.0

Distance between atoms in Ts -1.0

Calculated density: Og: -1.0
Emperical density: Og: -1.0


Difference between stated density and empirical:
Og: -1.0


Difference between stated density and calculated:
Og: -1.0

Distance between atoms in Og -1.0


Process finished with exit code 0
